date, text, major_direction, voting, minor_direction
20131010, 통화정책방향2013 10 10 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 보였으며 신흥시장국에서는 중국을 중심으로 성장세가 다소 회복되는 움직임을 나타내었다 앞으로 세계경제는 완만한 회복세를 지속할 것으로 전망되나 미국 정부의 예산안 및 부채한도 증액을 둘러싼 불확실성 증대 미 연준의 양적완화 축소와 관련한 글로벌 금융시장 여건 변화 가능성 등이 성장의 하방위험 요인으로 작용하고 있다 국내경제를 보면 수출이 호조를 보이고 내수도 개선되면서 완만한 성장세가 지속되었다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어나면서 증가규모가 확대되었다 앞으로 GDP갭은 상당기간 마이너스 상태를 유지하겠으나 그 폭은 축소될 것으로 예상된다 9월중 소비자물가 상승률은 농산물 및 석유류 가격의 하락 등으로 전월의 13에서 08로 낮아졌으나 농산물 및 석유류 제외 근원인플레이션율은 전월의 13에서 16로 높아졌다 앞으로 물가상승률은 일부 공공요금 인상 등에도 불구하고 무상보육 정책 등에 의한 하락 효과 국제곡물가격 하향 안정세 등으로 당분간 낮게 유지될 것으로 전망된다 주택시장을 보면 매매가격은 수도권에서 하락폭이 축소되었고 지방에서는 상승세를 이어갔다 전세가격은 수도권에서 상승폭이 확대되었으며 지방에서도 오름세를 지속하였다 금융시장은 미국의 양적완화 규모 유지 등의 영향으로 대체로 안정된 모습을 나타내었다 외국인 주식투자자금 유입 등으로 주가가 큰 폭 상승하였으며 환율은 하락하였다 장기시장금리는 주요국 금리와 함께 소폭 하락하였다 금융통화위원회는 앞으로 해외 위험요인의 전개 상황 및 영향에 깊이 유의하고 기준금리 인하 및 추가경정예산을 포함한 정부 경제정책의 효과를 점검하면서 저성장 지속으로 성장잠재력이 훼손되지 않도록 하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20131114, 통화정책방향2013 11 14 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 일부 경제지표의 개선추세가 일시 주춤하였으나 경기가 회복기조를 유지하였고 유로지역에서는 경기부진이 미약하게나마 완화되는 모습을 지속하였으며 신흥시장국에서는 중국을 중심으로 성장세가 회복되는 움직임을 이어갔다 앞으로 세계경제는 완만한 회복세를 지속할 것으로 전망되나 미 연준의 양적완화 축소와 관련한 글로벌 금융시장 여건 변화 가능성 미국 정부의 예산안 및 부채한도 증액을 둘러싼 불확실성 지속 등이 성장의 하방위험 요인으로 작용하고 있다 국내경제를 보면 내수관련 지표가 일시 부진하였으나 수출이 호조를 이어가면서 경기는 추세치를 따라 회복세를 지속하였다 고용 면에서는 취업자수 증가규모가 50세 이상 연령층과 서비스업을 중심으로 확대되었다 앞으로 GDP갭은 상당기간 마이너스 상태를 유지하겠으나 그 폭은 축소될 것으로 예상된다 10월중 소비자물가 상승률은 농산물 및 석유류 가격의 하락폭 확대 등으로 전월의 08에서 07로 소폭 낮아졌으나 농산물 및 석유류 제외 근원인플레이션율은 전월과 같은 16를 유지하였다 앞으로 물가상승률은 무상보육 정책 등에 의한 하락 효과 국제곡물가격 하향 안정세 등으로 당분간 낮게 유지될 것으로 전망된다 주택시장을 보면 매매가격은 수도권에서 상승으로 전환되었으며 지방에서는 오름세가 소폭 확대되었다 전세가격은 수도권에서 전월 수준의 높은 상승세를 지속하였으며 지방에서도 상승폭이 확대되었다 금융시장은 미국의 재정관련 협상 타결과 양적완화 축소 지연 기대의 변화에 주로 영향받아 움직이는 모습을 나타내었다 주가는 외국인 주식투자자금 흐름의 변화와 함께 큰 폭 상승한 후 다시 하락하였으며 환율은 경상수지 흑자 지속에 따른 하락세를 이어가다가 최근 반등하였다 장기시장금리는 좁은 범위 내에서 등락한 후 상승하였다 금융통화위원회는 앞으로 해외 위험요인의 전개 상황 및 영향에 깊이 유의하고 기준금리 인하 및 추가경정예산을 포함한 정부 경제정책의 효과를 점검하면서 저성장 지속으로 성장잠재력이 훼손되지 않도록 하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20131212, 통화정책방향2013 12 12 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 중국을 중심으로 성장세가 유지되었다 앞으로 세계경제는 완만한 회복세를 지속할 것으로 전망되나 미 연준의 양적완화 축소와 관련한 글로벌 금융시장 여건 변화 가능성 미국의 재정 관련 불확실성 지속 등이 성장의 하방위험 요인으로 남아있다 국내경제를 보면 내수와 수출이 모두 증가하면서 경기가 추세치를 따라 회복세를 지속하였다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어나면서 증가규모가 크게 확대되었다 앞으로 GDP갭은 상당기간 마이너스 상태를 유지하겠으나 그 폭은 축소될 것으로 예상된다 11월중 소비자물가 상승률은 농산물 및 석유류 가격의 하락세 둔화 일부 공업제품가격 상승 및 전기료 인상 등으로 전월의 07에서 09로 높아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 16에서 18로 상승하였다 앞으로 물가상승률은 국제곡물가격 안정 등으로 당분간 낮은 수준을 나타내겠으나 현재보다는 높아질 것으로 전망된다 주택시장을 보면 매매가격은 수도권에서 전월 수준을 유지하였으나 지방에서는 오름세가 소폭 확대되었다 전세가격은 수도권에서 상승폭이 축소되었으나 지방에서는 전월 수준의 오름세를 지속하였다 금융시장에서는 주로 미 연준의 양적완화 축소 전망의 영향을 받아 주가는 상당폭 하락하였고 장기시장금리는 상승하였다 환율은 경상수지 흑자 지속과 외국인 증권투자자금 유출의 영향으로 등락하면서 하락하였다 금융통화위원회는 앞으로 해외 위험요인의 전개 상황 및 영향에 깊이 유의하고 기준금리 인하 및 추가경정예산을 포함한 정부 경제정책의 효과를 점검하면서 저성장 지속으로 성장잠재력이 훼손되지 않도록 하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20140109, 통화정책방향2014 1 9 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 보다 뚜렷해졌고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 중국을 중심으로 성장세가 유지되었다 앞으로 세계경제는 완만한 회복세를 지속할 것으로 전망되나 미 연준의 양적완화 축소에 따른 글로벌 금융시장 여건 변화 등에 의해 영향받을 가능성은 상존하고 있다 국내경제를 보면 수출 및 소비가 증가세를 이어가는 가운데 경기가 추세치를 따라 회복세를 지속하였다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어나면서 증가규모가 크게 확대되었다 앞으로 GDP갭은 당분간 마이너스 상태를 유지하겠으나 그 폭은 점차 축소될 것으로 예상된다 12월중 소비자물가 상승률은 농산물가격의 하락폭 확대 및 석유류 제외 공업제품가격의 상승세 둔화 등에 기인하여 전월의 12에서 11로 소폭 낮아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 20에서 19로 소폭 하락하였다 앞으로 물가상승률은 국제곡물가격 안정 등으로 당분간 낮은 수준을 나타내겠으나 점차 높아질 것으로 전망된다 주택시장을 보면 매매가격은 수도권에서 전월 수준을 유지하였으나 지방에서는 상승세를 지속하였다 전세가격은 수도권에서 상승폭이 소폭 축소되었으나 지방에서는 전월과 같은 오름세를 나타내었다 금융시장에서는 주가가 엔화약세에 따른 기업실적 악화 우려 외국인 주식투자자금 유출 등으로 큰 폭 하락하였으며 장기시장금리는 외국인 국채선물투자에 의해 영향받으면서 상당폭 낮아졌다 환율은 경상수지 흑자 지속과 외국인 증권투자자금 유출의 영향이 교차하면서 소폭 상승하였다 금융통화위원회는 앞으로 주요국의 통화정책 변화 등에 따른 해외 위험요인의 전개 상황 및 영향에 깊이 유의하면서 성장세 회복이 지속되도록 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20140213, 통화정책방향2014 2 13 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 일부 국가의 성장세가 다소 약화되는 움직임을 나타내었다 앞으로 세계경제는 완만한 회복세를 지속할 것으로 전망되나 미 연준의 양적완화 축소에 따른 글로벌 금융시장 여건 변화 및 일부 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 내수관련 일부 지표가 일시 부진하였으나 수출이 양호한 흐름을 이어가면서 경기가 추세치를 따라 회복세를 지속하였다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어나면서 증가규모가 크게 확대되었다 앞으로 GDP갭은 당분간 마이너스 상태를 유지하겠으나 그 폭은 점차 축소될 것으로 예상된다 1월중 소비자물가 상승률은 석유류가격 하락세 둔화와 농산물가격 하락폭 확대 등의 영향이 상쇄되면서 전월과 동일한 11를 기록하였으며 농산물 및 석유류 제외 근원인플레이션율은 석유류를 제외한 공업제품가격의 상승세 둔화 등으로 전월의 19에서 17로 소폭 하락하였다 앞으로 물가상승률은 국제원자재가격 안정 등으로 당분간 낮은 수준을 나타내겠으나 점차 높아질 것으로 전망된다 주택시장을 보면 매매가격은 수도권에서 전월 수준을 유지하였으며 지방에서는 오름세가 둔화되었다 전세가격은 수도권과 지방에서 모두 상승폭이 소폭 축소되었다 금융시장에서는 주로 국제금융시장 불안정과 외국인 주식투자자금 유출에 영향받아 주가가 하락하였고 환율이 상승하였으나 최근 들어 주가는 반등하였고 환율은 반락하였다 장기시장금리는 비교적 좁은 범위 내에서 등락하였다 금융통화위원회는 앞으로 주요국의 통화정책 변화와 일부 신흥경제권의 시장 불안 등 해외 위험요인의 전개 상황 및 영향에 깊이 유의하면서 성장세 회복이 지속되도록 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20140313, 통화정책방향2014 3 13 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 일부 국가의 성장세가 다소 약화되는 움직임을 나타내었다 앞으로 세계경제는 완만한 회복세를 지속할 것으로 전망되나 미 연준의 양적완화 축소에 따른 글로벌 금융시장 여건 변화 및 일부 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 내수관련 지표의 개선과 부진이 병존하는 가운데 수출이 증가세를 이어가면서 경기가 추세치를 따라 회복세를 지속하였다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어나면서 증가규모가 크게 확대되었다 앞으로 GDP갭은 당분간 마이너스 상태를 유지하겠으나 그 폭은 점차 축소될 것으로 예상된다 2월중 소비자물가 상승률은 석유류가격의 하락폭 확대 등으로 전월의 11에서 10로 소폭 낮아졌으나 농산물 및 석유류 제외 근원인플레이션율은 전월과 같은 17를 나타내었다 앞으로 물가상승률은 농산물 작황 호조 등으로 당분간 낮은 수준을 나타내겠으나 점차 높아질 것으로 전망된다 주택시장을 보면 매매가격은 수도권과 지방에서 모두 소폭 상승하였으며 전세가격은 수도권과 지방에서 각각 전월과 비슷한 수준의 상승세를 지속하였다 금융시장에서는 주가가 국제금융시장 안정 등에 힘입어 상승하였다가 중국의 경기둔화 우려 증대 등으로 반락하였으며 환율은 신흥시장국 금융불안 완화 등으로 하락한 후 소폭 등락하였다 장기시장금리는 비교적 좁은 범위 내에서 변동하였다 금융통화위원회는 앞으로 주요국의 통화정책 변화 및 동유럽의 지정학적 리스크 등 해외 위험요인의 전개 상황 및 영향에 깊이 유의하면서 성장세 회복이 지속되도록 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20140410, 통화정책방향2014 4 10 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 일부 국가의 성장세가 다소 약화되었다 앞으로 세계경제는 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 기조 변화에 따른 글로벌 금융시장 여건 변화 및 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 내수관련 지표가 일시 부진하였으나 수출이 호조를 나타내면서 경기가 추세치를 따라 회복세를 지속하였다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 큰 폭의 증가세를 이어갔다 앞으로 GDP갭은 당분간 마이너스 상태를 유지하겠으나 그 폭은 점차 축소될 것으로 예상된다 3월중 소비자물가 상승률은 서비스요금 및 축산물가격의 오름폭 확대 등으로 전월의 10에서 13로 높아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 17에서 21로 상승하였다 앞으로 물가상승률은 농산물 작황 호조 등으로 당분간 낮은 수준을 나타내겠으나 점차 높아질 것으로 전망된다 주택시장을 보면 이사철의 영향이 가세하여 매매가격과 전세가격이 수도권과 지방에서 모두 오름세가 소폭 확대되었다 금융시장에서는 주가가 중국 경기둔화 우려 등으로 하락하였다가 미국 경기개선 지속 등으로 상승 전환하였다 환율은 외국인 증권투자자금 유출입 등의 영향을 받으면서 상승하였다가 상당폭 하락하였다 장기시장금리는 비교적 좁은 범위 내에서 변동하였다 금융통화위원회는 앞으로 주요국의 통화정책 변화와 일부 신흥시장국의 성장세 약화 및 동유럽의 지정학적 리스크 등 해외 위험요인의 전개 상황 및 영향에 깊이 유의하면서 성장세 회복이 지속되도록 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20140509, 통화정책방향2014 5 9 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 일부 국가의 성장세가 다소 약화되었다 앞으로 세계경제는 선진국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 기조 변화에 따른 글로벌 금융시장 여건 변화 일부 신흥시장국의 성장세 약화 및 동유럽 지정학적 리스크 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 수출이 호조를 이어가면서 경기가 추세치를 따라 회복세를 지속하였다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 큰 폭의 증가세를 이어갔다 앞으로 GDP갭은 당분간 마이너스 상태를 유지하겠으나 그 폭은 점차 축소될 것으로 예상된다 4월중 소비자물가 상승률은 공업제품가격 및 서비스요금의 오름폭 확대 등으로 전월의 13에서 15로 높아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 21에서 23로 상승하였다 앞으로 물가상승률은 농산물가격 안정 등으로 당분간 낮은 수준을 나타내겠으나 점차 높아질 것으로 전망된다 주택매매가격과 전세가격은 수도권과 지방에서 모두 오름세가 둔화되었다 금융시장에서는 주가가 외국인 주식순매수 등에 힘입어 상승하다가 동유럽 지정학적 리스크 등의 영향을 받아 상당폭 하락하였다 환율은 경상수지 흑자 지속과 외국인 증권투자자금 유입 등으로 큰 폭 하락하였다 장기시장금리는 좁은 범위 내에서 변동하였다 금융통화위원회는 앞으로 주요국의 통화정책 변화 등 해외 위험요인에 유의하고 세월호 사고 이후의 내수 움직임을 면밀히 점검하면서 성장세 회복이 지속되도록 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20140612, 통화정책방향2014 6 12 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 일부 국가의 성장세가 다소 약화되었다 앞으로 세계경제는 선진국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 기조 변화에 따른 글로벌 금융시장 여건 변화 일부 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 수출이 호조를 보였으나 세월호 사고의 영향 등으로 소비가 다소 위축되면서 회복세가 주춤하는 모습을 나타내었다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 예년 수준의 증가세를 나타내었다 앞으로 GDP갭은 당분간 마이너스 상태를 유지하겠으나 그 폭은 점차 축소될 것으로 예상된다 5월중 소비자물가 상승률은 농산물 및 석유류 가격의 하락폭 축소 등으로 전월의 15에서 17로 높아졌으며 농산물 및 석유류 제외 근원인플레이션율은 전월의 23에서 22로 소폭 하락하였다 앞으로 물가상승률은 당분간 낮은 수준을 나타내겠으나 점차 높아질 것으로 전망된다 주택매매가격과 전세가격은 수도권과 지방에서 모두 오름세가 둔화되었다 금융시장에서는 주요국의 완화적 통화정책 지속 기대 외국인의 증권투자자금 유입 등의 영향으로 주가가 상승하였으며 장기시장금리와 환율은 하락하였다 금융통화위원회는 앞으로 주요국의 통화정책 변화 등 해외 위험요인에 유의하고 세월호 사고 이후의 내수 움직임을 면밀히 점검하면서 성장세 회복이 지속되도록 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다, freeze, unanimous, 
20140710, 통화정책방향2014 7 10 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준250에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었고 유로지역에서는 경기부진이 완화되는 모습을 이어갔으며 신흥시장국에서는 국가별로 차별화된 성장세를 나타내었다 앞으로 세계경제는 선진국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 기조 변화에 따른 글로벌 금융시장 여건 변화 일부 신흥시장국의 성장세 약화 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 수출이 호조를 지속하였으나 세월호 사고의 영향 등으로 내수가 위축됨에 따라 성장세가 다소 둔화되었다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 예년 수준의 증가세를 나타내었다 앞으로 마이너스 GDP갭은 점차 축소될 것이나 그 속도는 완만할 것으로 예상된다 6월중 소비자물가 상승률은 농산물가격의 하락폭이 축소되었으나 석유류가격의 하락폭이 확대되면서 전월과 같은 17를 나타내었다 농산물 및 석유류 제외 근원인플레이션율은 전월의 22에서 21로 소폭 하락하였다 앞으로 물가상승률은 점차 높아지겠으나 상승압력은 종전 예상에 비해 다소 약할 것으로 보인다 주택매매가격은 지방에서 소폭의 오름세를 보였으며 전세가격은 수도권과 지방에서 모두 소폭의 상승세를 이어갔다 금융시장에서는 주요국의 경제지표 개선 및 완화적 통화정책 기조 외국인 증권투자자금 유입 등의 영향으로 주가가 상승하였으며 장기시장금리와 환율은 하락하였다 금융통화위원회는 앞으로 성장세 회복을 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다 이 과정에서 주요국의 통화정책 변화 등 해외 위험요인 세월호 사고의 영향 등에 따른 내수회복 지연 가능성 등을 면밀히 점검할 것이다, freeze, 5-1, fall
20140814, 통화정책방향2014 8 14 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 250에서 225로 하향 조정하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었으나 유로지역에서는 경기회복세가 여전히 미약한 모습을 보였으며 신흥시장국에서는 국가별로 차별화된 성장세를 나타내었다 앞으로 세계경제는 선진국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 기조 변화에 따른 글로벌 금융시장 여건 변화 일부 신흥시장국의 성장세 약화 지정학적 리스크 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 수출이 호조를 지속하였으나 세월호 사고의 영향 등으로 위축되었던 내수의 개선은 미흡하였으며 경제주체들의 소비 및 투자 심리도 계속 부진한 모습을 나타내었다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어나면서 증가규모가 확대되었다 앞으로 마이너스 GDP갭은 점차 축소될 것이나 그 속도는 완만할 것으로 예상된다 7월중 소비자물가 상승률은 농산물 및 석유류 가격의 하락폭이 확대되면서 전월의 17에서 16로 낮아졌다 농산물 및 석유류 제외 근원인플레이션율은 전월의 21에서 22로 소폭 상승하였다 앞으로 물가상승률은 점차 높아지겠으나 당분간 상승압력은 크지 않을 것으로 판단된다 주택매매가격은 지방에서 소폭의 오름세를 보였으며 전세가격은 수도권과 지방에서 모두 소폭의 상승세를 이어갔다 금융시장에서는 주가가 정부의 경제정책 발표 등에 힘입어 큰 폭 상승한 후 지정학적 리스크 등으로 소폭 반락하였다 환율은 글로벌 미 달러화 강세 등의 영향으로 상승하였으며 장기시장금리는 하락하였다 금융통화위원회는 앞으로 성장세 회복을 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다 이 과정에서 이번 기준금리 인하와 정부 경제정책 등의 효과를 지켜보면서 주요국의 통화정책 변화 등 해외 위험요인 경제주체들의 심리 변화 가계부채 동향을 비롯하여 앞으로 입수되는 경제지표의 움직임 등을 면밀히 점검해 나갈 것이다, fall, 5-1, freeze
20140912, 통화정책방향2014 9 12 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준225에서 유지하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 경기회복세가 지속되었으나 유로지역에서는 경기회복세가 주춤하는 모습을 보였으며 신흥시장국에서는 국가별로 차별화된 성장세를 나타내었다 앞으로 세계경제는 미국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 기조 변화에 따른 글로벌 금융시장 여건 변화 유로지역 및 일부 신흥시장국의 성장세 약화 지정학적 리스크 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 수출이 양호한 모습을 보인 가운데 세월호 사고의 영향 등으로 위축되었던 내수가 소비를 중심으로 다소 개선되었으나 경제주체들의 부진한 심리는 뚜렷이 회복되지는 못하였다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 늘어나면서 증가규모가 확대되었다 앞으로 마이너스 GDP갭은 점차 축소될 것이나 그 속도는 완만할 것으로 예상된다 8월중 소비자물가 상승률은 농산물 및 석유류 가격의 하락폭이 확대되면서 전월의 16에서 14로 낮아졌다 농산물 및 석유류 제외 근원인플레이션율은 공업제품가격 상승 등으로 전월의 22에서 24로 높아졌다 앞으로 물가상승률은 점차 높아지겠으나 당분간 상승압력은 크지 않을 것으로 판단된다 주택매매가격과 전세가격은 수도권에서 오름세가 소폭 확대되었으며 지방에서는 전월 수준의 상승세를 이어갔다 금융시장에서는 주가가 정부의 경기활성화 대책 지정학적 리스크 등의 영향이 교차하면서 상당폭 등락하였다 환율은 경상수지 흑자 지속 등으로 하락하였다가 글로벌 미 달러화 강세 등의 영향으로 반등하였으며 장기시장금리는 좁은 범위 내에서 변동하였다 금융통화위원회는 앞으로 성장세 회복을 지원하는 가운데 중기적 시계에서 소비자물가 상승률이 물가안정목표 범위 내에서 유지되도록 통화정책을 운용해 나갈 것이다 이 과정에서 지난달 기준금리 인하와 정부 경제정책 등의 효과를 지켜보면서 주요국의 통화정책 변화 등 해외 위험요인 경제주체들의 심리 변화 가계부채 동향을 비롯하여 앞으로 입수되는 경제지표의 움직임 등을 면밀히 점검해 나갈 것이다, freeze, 5-1, fall
20141015, 통화정책방향2014 10 15 금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현재의 225에서 200로 하향 조정하여 통화정책을 운용하기로 하였다 세계경제를 보면 미국에서는 회복세가 지속되었으나 유로지역에서는 경기부진이 이어졌으며 신흥시장국에서는 국가별로 차별화된 성장세를 나타내었다 앞으로 세계경제는 미국을 중심으로 완만한 회복세를 지속할 것으로 전망되나 미 연준의 통화정책 기조 변화에 따른 글로벌 금융시장 여건 변화 유로지역의 경기부진 장기화 일부 신흥시장국의 성장세 약화 지정학적 리스크 등에 영향받을 가능성이 상존하고 있다 국내경제를 보면 수출이 양호한 모습을 지속하고 소비도 다소 개선되었으나 설비투자가 여전히 부진하고 경제주체들의 심리도 부분적인 회복에 그쳤다 고용 면에서는 취업자수가 50세 이상 연령층과 서비스업을 중심으로 꾸준히 증가하였다 앞으로 마이너스 GDP갭은 점차 축소될 것이나 동 갭의 해소 시기는 종전 전망보다 다소 늦어질 것으로 예상된다 9월중 소비자물가 상승률은 석유류가격의 하락폭 확대와 공업제품가격의 오름세 둔화 등으로 전월의 14에서 11로 낮아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 24에서 19로 하락하였다 앞으로 물가상승률은 농산물가격 및 국제유가의 안정 등으로 낮은 수준을 이어가다가 내년 들어 점차 높아지겠으나 상승압력은 종전 예상에 비해 다소 약할 것으로 보인다 주택시장을 보면 매매가격은 수도권과 지방에서 모두 오름세가 확대되었다 전세가격은 수도권에서 상승폭이 다소 커졌으며 지방에서는 전월 수준의 오름세를 나타내었다 금융시장에서는 국제금융시장의 변동성이 확대된 가운데 외국인 투자자의 주식 순매도세 전환 등의 영향으로 주가가 큰 폭으로 하락하였다 원달러 환율은 빠르게 상승하였으며 장기시장금리는 상당폭 하락하였다 금융통화위원회는 앞으로 성장세 회복을 지원하는 가운데 중기적 시계에서 물가안정기조가 유지되도록 하는 한편 금융안정에 더욱 유의하여 통화정책을 운용해 나갈 것이다 이 과정에서 미 연준의 통화정책 기조 변화 등 해외 위험요인 가계부채 및 자본유출입 동향 등을 면밀히 점검해 나갈 것이다, fall, 5-1, freeze
